Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_64_1253,VPWR,li1,579.8300,179.5200,1.799996
FILLER_64_1250,VPWR,li1,578.4500,179.5200,1.799996
FILLER_64_1247,VPWR,li1,577.0700,179.5200,1.799996
FILLER_64_1244,VPWR,li1,575.6900,179.5200,1.799996
FILLER_64_1241,VPWR,li1,574.3100,179.5200,1.799995
FILLER_64_1238,VPWR,li1,572.9300,179.5200,1.799995
FILLER_64_1235,VPWR,li1,571.5500,179.5200,1.799995
FILLER_64_1232,VPWR,li1,570.1700,179.5200,1.799995
FILLER_64_1229,VPWR,li1,568.7900,179.5200,1.799995
FILLER_64_1226,VPWR,li1,567.4100,179.5200,1.799995
FILLER_64_1223,VPWR,li1,566.0300,179.5200,1.799994
FILLER_64_1220,VPWR,li1,564.6500,179.5200,1.799994
FILLER_64_1217,VPWR,li1,563.2700,179.5200,1.799994
FILLER_64_1214,VPWR,li1,561.8900,179.5200,1.799993
FILLER_64_1211,VPWR,li1,560.5100,179.5200,1.799991
FILLER_64_1208,VPWR,li1,559.1300,179.5200,1.799991
FILLER_64_1205,VPWR,li1,557.7500,179.5200,1.799989
FILLER_64_1203,VPWR,li1,556.3700,179.5200,1.799989
FILLER_64_1200,VPWR,li1,555.4500,179.5200,1.799988
FILLER_64_1176,VPWR,li1,544.4100,179.5200,1.799982
FILLER_64_1173,VPWR,li1,543.0300,179.5200,1.799981
FILLER_64_1170,VPWR,li1,541.6500,179.5200,1.799981
FILLER_64_1167,VPWR,li1,540.2700,179.5200,1.799980
FILLER_64_1164,VPWR,li1,538.8900,179.5200,1.799980
FILLER_64_1161,VPWR,li1,537.5100,179.5200,1.799979
FILLER_64_1158,VPWR,li1,536.1300,179.5200,1.799979
FILLER_64_1147,VPWR,li1,530.6100,179.5200,1.799980
FILLER_64_1135,VPWR,li1,525.5500,179.5200,1.799982
FILLER_64_1132,VPWR,li1,524.1700,179.5200,1.799984
FILLER_64_1129,VPWR,li1,522.7900,179.5200,1.799984
FILLER_64_1126,VPWR,li1,521.4100,179.5200,1.799981
FILLER_64_1123,VPWR,li1,520.0300,179.5200,1.799981
FILLER_64_1120,VPWR,li1,518.6500,179.5200,1.799977
FILLER_64_1117,VPWR,li1,517.2700,179.5200,1.799977
FILLER_64_1114,VPWR,li1,515.8900,179.5200,1.799974
FILLER_64_1090,VPWR,li1,504.6200,179.5200,1.799964
FILLER_64_1087,VPWR,li1,503.4700,179.5200,1.799964
FILLER_64_1043,VPWR,li1,483.0000,179.5200,1.799983
FILLER_64_1040,VPWR,li1,481.8500,179.5200,1.799982
FILLER_64_1037,VPWR,li1,480.4700,179.5200,1.799982
FILLER_64_1035,VPWR,li1,479.0900,179.5200,1.799982
FILLER_64_1032,VPWR,li1,478.1700,179.5200,1.799982
FILLER_64_970,VPWR,li1,449.4200,179.5200,1.799986
FILLER_64_967,VPWR,li1,448.2700,179.5200,1.799986
FILLER_64_923,VPWR,li1,427.5700,179.5200,1.799983
FILLER_64_899,VPWR,li1,416.9900,179.5200,1.799987
FILLER_64_891,VPWR,li1,413.3100,179.5200,1.799989
FILLER_64_881,VPWR,li1,408.4800,179.5200,1.799991
FILLER_64_878,VPWR,li1,407.3300,179.5200,1.799991
FILLER_64_851,VPWR,li1,394.6800,179.5200,1.799990
FILLER_64_848,VPWR,li1,393.5300,179.5200,1.799990
FILLER_64_845,VPWR,li1,392.1500,179.5200,1.799990
FILLER_64_842,VPWR,li1,390.7700,179.5200,1.799990
FILLER_64_839,VPWR,li1,389.3900,179.5200,1.799989
FILLER_64_836,VPWR,li1,388.0100,179.5200,1.799989
FILLER_64_826,VPWR,li1,382.9500,179.5200,1.799989
FILLER_64_820,VPWR,li1,380.1900,179.5200,1.799990
FILLER_64_813,VPWR,li1,376.9700,179.5200,1.799991
FILLER_64_809,VPWR,li1,375.5900,179.5200,1.799991
FILLER_64_806,VPWR,li1,374.2100,179.5200,1.799991
FILLER_64_795,VPWR,li1,369.1500,179.5200,1.799992
FILLER_64_792,VPWR,li1,367.7700,179.5200,1.799992
FILLER_64_789,VPWR,li1,366.3900,179.5200,1.799991
FILLER_64_786,VPWR,li1,365.0100,179.5200,1.799991
FILLER_64_783,VPWR,li1,363.6300,179.5200,1.799990
FILLER_64_780,VPWR,li1,362.2500,179.5200,1.799989
FILLER_64_777,VPWR,li1,360.8700,179.5200,1.799989
FILLER_64_774,VPWR,li1,359.4900,179.5200,1.799988
FILLER_64_754,VPWR,li1,350.0600,179.5200,1.799983
FILLER_64_730,VPWR,li1,339.2500,179.5200,1.799982
FILLER_64_682,VPWR,li1,316.9400,179.5200,1.799978
FILLER_64_645,VPWR,li1,300.1500,179.5200,1.799987
FILLER_64_605,VPWR,li1,281.7500,179.5200,1.799990
FILLER_64_569,VPWR,li1,264.7300,179.5200,1.799991
FILLER_64_566,VPWR,li1,263.8100,179.5200,1.799991
FILLER_64_563,VPWR,li1,262.4300,179.5200,1.799991
FILLER_64_475,VPWR,li1,221.4900,179.5200,1.799992
FILLER_64_472,VPWR,li1,220.5700,179.5200,1.799992
FILLER_64_469,VPWR,li1,219.1900,179.5200,1.799992
FILLER_64_445,VPWR,li1,207.9200,179.5200,1.799992
FILLER_64_442,VPWR,li1,206.7700,179.5200,1.799992
FILLER_64_439,VPWR,li1,205.3900,179.5200,1.799991
FILLER_64_436,VPWR,li1,204.0100,179.5200,1.799991
FILLER_64_433,VPWR,li1,202.6300,179.5200,1.799990
FILLER_64_430,VPWR,li1,201.2500,179.5200,1.799990
FILLER_64_421,VPWR,li1,196.6500,179.5200,1.799988
FILLER_64_419,VPWR,li1,195.7300,179.5200,1.799988
FILLER_64_390,VPWR,li1,182.3900,179.5200,1.799986
FILLER_64_387,VPWR,li1,181.4700,179.5200,1.799986
FILLER_64_384,VPWR,li1,180.0900,179.5200,1.799986
FILLER_64_377,VPWR,li1,176.4100,179.5200,1.799986
FILLER_64_374,VPWR,li1,175.4900,179.5200,1.799986
FILLER_64_305,VPWR,li1,143.7500,179.5200,1.799972
FILLER_64_302,VPWR,li1,142.3700,179.5200,1.799975
FILLER_64_299,VPWR,li1,140.9900,179.5200,1.799977
FILLER_64_296,VPWR,li1,139.6100,179.5200,1.799977
FILLER_64_293,VPWR,li1,138.2300,179.5200,1.799979
FILLER_64_290,VPWR,li1,136.8500,179.5200,1.799982
FILLER_64_287,VPWR,li1,135.4700,179.5200,1.799980
FILLER_64_284,VPWR,li1,134.0900,179.5200,1.799980
FILLER_64_263,VPWR,li1,124.4300,179.5200,1.799977
FILLER_64_253,VPWR,li1,119.3700,179.5200,1.799977
FILLER_64_249,VPWR,li1,117.9900,179.5200,1.799977
FILLER_64_246,VPWR,li1,116.6100,179.5200,1.799977
FILLER_64_243,VPWR,li1,115.2300,179.5200,1.799978
FILLER_64_206,VPWR,li1,98.2100,179.5200,1.799982
FILLER_64_203,VPWR,li1,96.8300,179.5200,1.799982
FILLER_64_200,VPWR,li1,95.4500,179.5200,1.799979
FILLER_64_197,VPWR,li1,94.0700,179.5200,1.799976
FILLER_64_195,VPWR,li1,92.6900,179.5200,1.799976
FILLER_64_192,VPWR,li1,91.7700,179.5200,1.799974
FILLER_64_189,VPWR,li1,90.3900,179.5200,1.799971
FILLER_64_186,VPWR,li1,89.0100,179.5200,1.799971
FILLER_64_156,VPWR,li1,74.7500,179.5200,1.799966
FILLER_64_150,VPWR,li1,71.9900,179.5200,1.799968
FILLER_64_131,VPWR,li1,63.7100,179.5200,1.799978
FILLER_64_128,VPWR,li1,62.3300,179.5200,1.799978
FILLER_64_125,VPWR,li1,60.9500,179.5200,1.799981
FILLER_64_122,VPWR,li1,59.5700,179.5200,1.799981
FILLER_64_112,VPWR,li1,54.7400,179.5200,1.799982
FILLER_64_88,VPWR,li1,43.4700,179.5200,1.799975
FILLER_64_85,VPWR,li1,42.5500,179.5200,1.799975
FILLER_64_81,VPWR,li1,40.7100,179.5200,1.799974
FILLER_64_71,VPWR,li1,35.6500,179.5200,1.799972
FILLER_64_68,VPWR,li1,34.7300,179.5200,1.799971
FILLER_64_54,VPWR,li1,28.2900,179.5200,1.799974
FILLER_64_51,VPWR,li1,26.9100,179.5200,1.799974
FILLER_64_41,VPWR,li1,21.8500,179.5200,1.799981
FILLER_64_38,VPWR,li1,20.9300,179.5200,1.799981
FILLER_64_35,VPWR,li1,19.5500,179.5200,1.799984
FILLER_64_32,VPWR,li1,18.1700,179.5200,1.799984
FILLER_64_29,VPWR,li1,16.7900,179.5200,1.799984
FILLER_64_27,VPWR,li1,15.4100,179.5200,1.799984
FILLER_64_24,VPWR,li1,14.4900,179.5200,1.799984
FILLER_64_21,VPWR,li1,13.1100,179.5200,1.799984
FILLER_64_18,VPWR,li1,11.7300,179.5200,1.799984
FILLER_64_15,VPWR,li1,10.3500,179.5200,1.799984
FILLER_64_12,VPWR,li1,8.9700,179.5200,1.799984
FILLER_64_9,VPWR,li1,7.5900,179.5200,1.799984
FILLER_64_6,VPWR,li1,6.2100,179.5200,1.799984
FILLER_64_3,VPWR,li1,4.8300,179.5200,1.799984
FILLER_63_1466,VPWR,li1,677.8100,174.0800,1.800000
FILLER_63_1463,VPWR,li1,676.4300,174.0800,1.800000
FILLER_63_1460,VPWR,li1,675.0500,174.0800,1.800000
FILLER_63_1457,VPWR,li1,673.6700,174.0800,1.800000
FILLER_63_1455,VPWR,li1,672.2900,174.0800,1.800000
FILLER_63_1452,VPWR,li1,671.3700,174.0800,1.800000
FILLER_63_1449,VPWR,li1,669.9900,174.0800,1.800000
FILLER_63_1446,VPWR,li1,668.6100,174.0800,1.800000
FILLER_63_1443,VPWR,li1,667.2300,174.0800,1.800000
FILLER_63_1440,VPWR,li1,665.8500,174.0800,1.800000
FILLER_63_1437,VPWR,li1,664.4700,174.0800,1.800000
FILLER_63_1434,VPWR,li1,663.0900,174.0800,1.800000
FILLER_63_1431,VPWR,li1,661.7100,174.0800,1.800000
FILLER_63_1428,VPWR,li1,660.3300,174.0800,1.800000
FILLER_63_1425,VPWR,li1,658.9500,174.0800,1.800000
FILLER_63_1422,VPWR,li1,657.5700,174.0800,1.800000
FILLER_63_1419,VPWR,li1,656.1900,174.0800,1.800000
FILLER_63_1416,VPWR,li1,654.8100,174.0800,1.800000
FILLER_63_1413,VPWR,li1,653.4300,174.0800,1.800000
FILLER_63_1410,VPWR,li1,652.0500,174.0800,1.800000
FILLER_63_1407,VPWR,li1,650.6700,174.0800,1.800000
FILLER_63_1404,VPWR,li1,649.2900,174.0800,1.800000
FILLER_63_1401,VPWR,li1,647.9100,174.0800,1.800000
FILLER_63_1399,VPWR,li1,646.5300,174.0800,1.800000
FILLER_63_1396,VPWR,li1,645.6100,174.0800,1.800000
FILLER_63_1393,VPWR,li1,644.2300,174.0800,1.800000
FILLER_63_1390,VPWR,li1,642.8500,174.0800,1.800000
FILLER_63_1387,VPWR,li1,641.4700,174.0800,1.800000
FILLER_63_1384,VPWR,li1,640.0900,174.0800,1.800000
FILLER_63_1381,VPWR,li1,638.7100,174.0800,1.800000
FILLER_63_1378,VPWR,li1,637.3300,174.0800,1.800000
FILLER_63_1375,VPWR,li1,635.9500,174.0800,1.800000
FILLER_63_1372,VPWR,li1,634.5700,174.0800,1.800000
FILLER_63_1369,VPWR,li1,633.1900,174.0800,1.800000
FILLER_63_1366,VPWR,li1,631.8100,174.0800,1.800000
FILLER_63_1363,VPWR,li1,630.4300,174.0800,1.800000
FILLER_63_1360,VPWR,li1,629.0500,174.0800,1.800000
FILLER_63_1357,VPWR,li1,627.6700,174.0800,1.800000
FILLER_63_1354,VPWR,li1,626.2900,174.0800,1.800000
FILLER_63_1351,VPWR,li1,624.9100,174.0800,1.800000
FILLER_63_1348,VPWR,li1,623.5300,174.0800,1.800000
FILLER_63_1345,VPWR,li1,622.1500,174.0800,1.800000
FILLER_63_1343,VPWR,li1,620.7700,174.0800,1.800000
FILLER_63_1340,VPWR,li1,619.8500,174.0800,1.800000
FILLER_63_1337,VPWR,li1,618.4700,174.0800,1.800000
FILLER_63_1334,VPWR,li1,617.0900,174.0800,1.800000
FILLER_63_1331,VPWR,li1,615.7100,174.0800,1.800000
FILLER_63_1328,VPWR,li1,614.3300,174.0800,1.800000
FILLER_63_1325,VPWR,li1,612.9500,174.0800,1.800000
FILLER_63_1322,VPWR,li1,611.5700,174.0800,1.800000
FILLER_63_1319,VPWR,li1,610.1900,174.0800,1.800000
FILLER_63_1316,VPWR,li1,608.8100,174.0800,1.800000
FILLER_63_1313,VPWR,li1,607.4300,174.0800,1.800000
FILLER_63_1310,VPWR,li1,606.0500,174.0800,1.800000
FILLER_63_1307,VPWR,li1,604.6700,174.0800,1.800000
FILLER_63_1304,VPWR,li1,603.2900,174.0800,1.799999
FILLER_63_1301,VPWR,li1,601.9100,174.0800,1.799999
FILLER_63_1298,VPWR,li1,600.5300,174.0800,1.799999
FILLER_63_1295,VPWR,li1,599.1500,174.0800,1.799999
FILLER_63_1292,VPWR,li1,597.7700,174.0800,1.799999
FILLER_63_1289,VPWR,li1,596.3900,174.0800,1.799999
FILLER_63_1287,VPWR,li1,595.0100,174.0800,1.799999
FILLER_63_1284,VPWR,li1,594.0900,174.0800,1.799999
FILLER_63_1281,VPWR,li1,592.7100,174.0800,1.799999
FILLER_63_1278,VPWR,li1,591.3300,174.0800,1.799999
FILLER_63_1275,VPWR,li1,589.9500,174.0800,1.799999
FILLER_63_1272,VPWR,li1,588.5700,174.0800,1.799999
FILLER_63_1269,VPWR,li1,587.1900,174.0800,1.799998
FILLER_63_1266,VPWR,li1,585.8100,174.0800,1.799998
FILLER_63_1263,VPWR,li1,584.4300,174.0800,1.799998
FILLER_63_1260,VPWR,li1,583.0500,174.0800,1.799998
FILLER_63_1257,VPWR,li1,581.6700,174.0800,1.799998
FILLER_63_1254,VPWR,li1,580.2900,174.0800,1.799998
FILLER_63_1251,VPWR,li1,578.9100,174.0800,1.799998
FILLER_63_1248,VPWR,li1,577.5300,174.0800,1.799998
FILLER_63_1245,VPWR,li1,576.1500,174.0800,1.799998
FILLER_63_1242,VPWR,li1,574.7700,174.0800,1.799998
FILLER_63_1239,VPWR,li1,573.3900,174.0800,1.799998
FILLER_63_1236,VPWR,li1,572.0100,174.0800,1.799998
FILLER_63_1233,VPWR,li1,570.6300,174.0800,1.799997
FILLER_63_1230,VPWR,li1,569.0200,174.0800,1.799997
FILLER_63_1227,VPWR,li1,567.8700,174.0800,1.799997
FILLER_63_1224,VPWR,li1,566.4900,174.0800,1.799997
FILLER_63_1221,VPWR,li1,565.1100,174.0800,1.799997
FILLER_63_1218,VPWR,li1,563.7300,174.0800,1.799997
FILLER_63_1215,VPWR,li1,562.3500,174.0800,1.799996
FILLER_63_1212,VPWR,li1,560.9700,174.0800,1.799996
FILLER_63_1209,VPWR,li1,559.5900,174.0800,1.799996
FILLER_63_1180,VPWR,li1,545.7900,174.0800,1.799993
FILLER_63_1177,VPWR,li1,544.8700,174.0800,1.799993
FILLER_63_1174,VPWR,li1,543.2600,174.0800,1.799993
FILLER_63_1171,VPWR,li1,542.1100,174.0800,1.799992
FILLER_63_1168,VPWR,li1,540.7300,174.0800,1.799992
FILLER_63_1138,VPWR,li1,526.4700,174.0800,1.799993
FILLER_63_1135,VPWR,li1,525.5500,174.0800,1.799993
FILLER_63_1132,VPWR,li1,524.1700,174.0800,1.799993
FILLER_63_1129,VPWR,li1,522.7900,174.0800,1.799992
FILLER_63_1089,VPWR,li1,503.9300,174.0800,1.799988
FILLER_63_1086,VPWR,li1,503.0100,174.0800,1.799988
FILLER_63_1083,VPWR,li1,501.6300,174.0800,1.799988
FILLER_63_1080,VPWR,li1,500.2500,174.0800,1.799989
FILLER_63_1065,VPWR,li1,493.1200,174.0800,1.799990
FILLER_63_1055,VPWR,li1,488.2900,174.0800,1.799991
FILLER_63_1052,VPWR,li1,487.3700,174.0800,1.799991
FILLER_63_1036,VPWR,li1,480.0100,174.0800,1.799990
FILLER_63_1012,VPWR,li1,468.9700,174.0800,1.799988
FILLER_63_1009,VPWR,li1,467.5900,174.0800,1.799988
FILLER_63_1005,VPWR,li1,465.7500,174.0800,1.799988
FILLER_63_1002,VPWR,li1,464.3700,174.0800,1.799988
FILLER_63_983,VPWR,li1,455.4000,174.0800,1.799991
FILLER_63_980,VPWR,li1,454.2500,174.0800,1.799991
FILLER_63_957,VPWR,li1,443.4400,174.0800,1.799993
FILLER_63_951,VPWR,li1,440.4500,174.0800,1.799992
FILLER_63_923,VPWR,li1,428.0300,174.0800,1.799990
FILLER_63_920,VPWR,li1,426.6500,174.0800,1.799990
FILLER_63_900,VPWR,li1,417.4500,174.0800,1.799989
FILLER_63_897,VPWR,li1,416.0700,174.0800,1.799989
FILLER_63_894,VPWR,li1,414.4600,174.0800,1.799988
FILLER_63_891,VPWR,li1,413.3100,174.0800,1.799988
FILLER_63_888,VPWR,li1,411.9300,174.0800,1.799988
FILLER_63_885,VPWR,li1,410.5500,174.0800,1.799988
FILLER_63_862,VPWR,li1,399.7400,174.0800,1.799976
FILLER_63_859,VPWR,li1,398.5900,174.0800,1.799976
FILLER_63_856,VPWR,li1,397.2100,174.0800,1.799974
FILLER_63_853,VPWR,li1,395.8300,174.0800,1.799972
FILLER_63_850,VPWR,li1,394.4500,174.0800,1.799972
FILLER_63_847,VPWR,li1,393.0700,174.0800,1.799969
FILLER_63_844,VPWR,li1,391.6900,174.0800,1.799967
FILLER_63_841,VPWR,li1,390.3100,174.0800,1.799967
FILLER_63_837,VPWR,li1,388.4700,174.0800,1.799965
FILLER_63_797,VPWR,li1,370.0700,174.0800,1.799983
FILLER_63_794,VPWR,li1,368.6900,174.0800,1.799983
FILLER_63_791,VPWR,li1,367.3100,174.0800,1.799983
FILLER_63_788,VPWR,li1,365.9300,174.0800,1.799983
FILLER_63_785,VPWR,li1,364.5500,174.0800,1.799983
FILLER_63_783,VPWR,li1,363.1700,174.0800,1.799983
FILLER_63_780,VPWR,li1,362.2500,174.0800,1.799983
FILLER_63_777,VPWR,li1,360.8700,174.0800,1.799983
FILLER_63_747,VPWR,li1,346.6100,174.0800,1.799985
FILLER_63_744,VPWR,li1,345.6900,174.0800,1.799985
FILLER_63_741,VPWR,li1,344.3100,174.0800,1.799986
FILLER_63_738,VPWR,li1,342.9300,174.0800,1.799987
FILLER_63_735,VPWR,li1,341.5500,174.0800,1.799987
FILLER_63_732,VPWR,li1,340.1700,174.0800,1.799988
FILLER_63_729,VPWR,li1,338.7900,174.0800,1.799988
FILLER_63_727,VPWR,li1,337.4100,174.0800,1.799988
FILLER_63_724,VPWR,li1,336.4900,174.0800,1.799989
FILLER_63_714,VPWR,li1,331.6600,174.0800,1.799991
FILLER_63_692,VPWR,li1,321.3100,174.0800,1.799987
FILLER_63_681,VPWR,li1,316.4800,174.0800,1.799986
FILLER_63_660,VPWR,li1,307.0500,174.0800,1.799984
FILLER_63_630,VPWR,li1,292.7900,174.0800,1.799987
FILLER_63_572,VPWR,li1,266.3400,174.0800,1.799980
FILLER_63_569,VPWR,li1,265.1900,174.0800,1.799980
FILLER_63_558,VPWR,li1,259.9000,174.0800,1.799980
FILLER_63_523,VPWR,li1,244.0300,174.0800,1.799975
FILLER_63_520,VPWR,li1,242.6500,174.0800,1.799976
FILLER_63_517,VPWR,li1,241.2700,174.0800,1.799976
FILLER_63_514,VPWR,li1,239.8900,174.0800,1.799976
FILLER_63_511,VPWR,li1,238.5100,174.0800,1.799976
FILLER_63_508,VPWR,li1,237.1300,174.0800,1.799977
FILLER_63_505,VPWR,li1,235.7500,174.0800,1.799977
FILLER_63_501,VPWR,li1,233.9100,174.0800,1.799978
FILLER_63_485,VPWR,li1,226.0900,174.0800,1.799981
FILLER_63_462,VPWR,li1,215.7400,174.0800,1.799985
FILLER_63_449,VPWR,li1,209.7600,174.0800,1.799983
FILLER_63_439,VPWR,li1,204.9300,174.0800,1.799980
FILLER_63_436,VPWR,li1,204.0100,174.0800,1.799979
FILLER_63_433,VPWR,li1,202.6300,174.0800,1.799979
FILLER_63_430,VPWR,li1,201.2500,174.0800,1.799977
FILLER_63_411,VPWR,li1,192.2800,174.0800,1.799971
FILLER_63_396,VPWR,li1,185.1500,174.0800,1.799977
FILLER_63_393,VPWR,li1,184.2300,174.0800,1.799979
FILLER_63_391,VPWR,li1,182.8500,174.0800,1.799980
FILLER_63_388,VPWR,li1,181.9300,174.0800,1.799980
FILLER_63_385,VPWR,li1,180.5500,174.0800,1.799982
FILLER_63_378,VPWR,li1,176.8700,174.0800,1.799984
FILLER_63_337,VPWR,li1,158.4700,174.0800,1.799982
FILLER_63_327,VPWR,li1,153.4100,174.0800,1.799982
FILLER_63_297,VPWR,li1,139.6100,174.0800,1.799987
FILLER_63_294,VPWR,li1,138.6900,174.0800,1.799987
FILLER_63_284,VPWR,li1,133.8600,174.0800,1.799988
FILLER_63_281,VPWR,li1,132.7100,174.0800,1.799987
FILLER_63_269,VPWR,li1,127.1900,174.0800,1.799985
FILLER_63_266,VPWR,li1,125.8100,174.0800,1.799985
FILLER_63_242,VPWR,li1,114.7700,174.0800,1.799985
FILLER_63_223,VPWR,li1,105.5700,174.0800,1.799987
FILLER_63_199,VPWR,li1,94.9900,174.0800,1.799988
FILLER_63_196,VPWR,li1,93.6100,174.0800,1.799987
FILLER_63_193,VPWR,li1,92.2300,174.0800,1.799987
FILLER_63_190,VPWR,li1,90.8500,174.0800,1.799986
FILLER_63_151,VPWR,li1,72.4500,174.0800,1.799983
FILLER_63_148,VPWR,li1,71.5300,174.0800,1.799983
FILLER_63_118,VPWR,li1,57.2700,174.0800,1.799983
FILLER_63_110,VPWR,li1,53.8200,174.0800,1.799980
FILLER_63_79,VPWR,li1,39.5600,174.0800,1.799966
FILLER_63_45,VPWR,li1,23.9200,174.0800,1.799974
FILLER_63_42,VPWR,li1,22.7700,174.0800,1.799974
FILLER_63_39,VPWR,li1,21.3900,174.0800,1.799978
FILLER_63_36,VPWR,li1,20.0100,174.0800,1.799978
FILLER_63_18,VPWR,li1,11.2700,174.0800,1.799979
FILLER_63_15,VPWR,li1,10.3500,174.0800,1.799979
FILLER_63_12,VPWR,li1,8.9700,174.0800,1.799979
FILLER_63_9,VPWR,li1,7.5900,174.0800,1.799979
FILLER_63_6,VPWR,li1,6.2100,174.0800,1.799979
FILLER_63_3,VPWR,li1,4.8300,174.0800,1.799979
FILLER_62_1468,VPWR,li1,678.2700,174.0800,1.800000
FILLER_62_1465,VPWR,li1,677.3500,174.0800,1.800000
FILLER_62_1462,VPWR,li1,675.9700,174.0800,1.800000
FILLER_62_1459,VPWR,li1,674.5900,174.0800,1.800000
FILLER_62_1456,VPWR,li1,673.2100,174.0800,1.800000
FILLER_62_1453,VPWR,li1,671.8300,174.0800,1.800000
FILLER_62_1450,VPWR,li1,670.4500,174.0800,1.800000
FILLER_62_1447,VPWR,li1,669.0700,174.0800,1.800000
FILLER_62_1444,VPWR,li1,667.6900,174.0800,1.800000
FILLER_62_1441,VPWR,li1,666.3100,174.0800,1.800000
FILLER_62_1438,VPWR,li1,664.9300,174.0800,1.800000
FILLER_62_1435,VPWR,li1,663.5500,174.0800,1.800000
FILLER_62_1432,VPWR,li1,662.1700,174.0800,1.800000
FILLER_62_1429,VPWR,li1,660.7900,174.0800,1.800000
FILLER_62_1427,VPWR,li1,659.4100,174.0800,1.800000
FILLER_62_1424,VPWR,li1,658.4900,174.0800,1.800000
FILLER_62_1421,VPWR,li1,657.1100,174.0800,1.800000
FILLER_62_1418,VPWR,li1,655.7300,174.0800,1.800000
FILLER_62_1415,VPWR,li1,654.3500,174.0800,1.800000
FILLER_62_1412,VPWR,li1,652.9700,174.0800,1.800000
FILLER_62_1409,VPWR,li1,651.5900,174.0800,1.800000
FILLER_62_1406,VPWR,li1,650.2100,174.0800,1.800000
FILLER_62_1403,VPWR,li1,648.8300,174.0800,1.800000
FILLER_62_1400,VPWR,li1,647.4500,174.0800,1.800000
FILLER_62_1397,VPWR,li1,646.0700,174.0800,1.800000
FILLER_62_1394,VPWR,li1,644.6900,174.0800,1.800000
FILLER_62_1391,VPWR,li1,643.3100,174.0800,1.800000
FILLER_62_1388,VPWR,li1,641.9300,174.0800,1.800000
FILLER_62_1385,VPWR,li1,640.5500,174.0800,1.800000
FILLER_62_1382,VPWR,li1,639.1700,174.0800,1.800000
FILLER_62_1379,VPWR,li1,637.7900,174.0800,1.800000
FILLER_62_1376,VPWR,li1,636.4100,174.0800,1.800000
FILLER_62_1373,VPWR,li1,635.0300,174.0800,1.800000
FILLER_62_1371,VPWR,li1,633.6500,174.0800,1.800000
FILLER_62_1368,VPWR,li1,632.7300,174.0800,1.800000
FILLER_62_1365,VPWR,li1,631.3500,174.0800,1.800000
FILLER_62_1362,VPWR,li1,629.9700,174.0800,1.800000
FILLER_62_1359,VPWR,li1,628.5900,174.0800,1.800000
FILLER_62_1356,VPWR,li1,627.2100,174.0800,1.800000
FILLER_62_1353,VPWR,li1,625.8300,174.0800,1.800000
FILLER_62_1350,VPWR,li1,624.4500,174.0800,1.800000
FILLER_62_1347,VPWR,li1,623.0700,174.0800,1.800000
FILLER_62_1344,VPWR,li1,621.6900,174.0800,1.800000
FILLER_62_1341,VPWR,li1,620.3100,174.0800,1.800000
FILLER_62_1338,VPWR,li1,618.9300,174.0800,1.800000
FILLER_62_1335,VPWR,li1,617.5500,174.0800,1.800000
FILLER_62_1332,VPWR,li1,616.1700,174.0800,1.800000
FILLER_62_1329,VPWR,li1,614.7900,174.0800,1.800000
FILLER_62_1326,VPWR,li1,613.4100,174.0800,1.800000
FILLER_62_1323,VPWR,li1,612.0300,174.0800,1.800000
FILLER_62_1320,VPWR,li1,610.6500,174.0800,1.800000
FILLER_62_1317,VPWR,li1,609.2700,174.0800,1.800000
FILLER_62_1315,VPWR,li1,607.8900,174.0800,1.800000
FILLER_62_1312,VPWR,li1,606.9700,174.0800,1.800000
FILLER_62_1309,VPWR,li1,605.5900,174.0800,1.800000
FILLER_62_1306,VPWR,li1,604.2100,174.0800,1.800000
FILLER_62_1303,VPWR,li1,602.8300,174.0800,1.799999
FILLER_62_1300,VPWR,li1,601.4500,174.0800,1.799999
FILLER_62_1297,VPWR,li1,600.0700,174.0800,1.799999
FILLER_62_1294,VPWR,li1,598.6900,174.0800,1.799999
FILLER_62_1291,VPWR,li1,597.3100,174.0800,1.799999
FILLER_62_1288,VPWR,li1,595.9300,174.0800,1.799999
FILLER_62_1285,VPWR,li1,594.5500,174.0800,1.799999
FILLER_62_1282,VPWR,li1,593.1700,174.0800,1.799999
FILLER_62_1279,VPWR,li1,591.7900,174.0800,1.799999
FILLER_62_1276,VPWR,li1,590.4100,174.0800,1.799999
FILLER_62_1273,VPWR,li1,589.0300,174.0800,1.799999
FILLER_62_1270,VPWR,li1,587.6500,174.0800,1.799999
FILLER_62_1267,VPWR,li1,586.2700,174.0800,1.799998
FILLER_62_1264,VPWR,li1,584.8900,174.0800,1.799998
FILLER_62_1261,VPWR,li1,583.5100,174.0800,1.799998
FILLER_62_1259,VPWR,li1,582.1300,174.0800,1.799998
FILLER_62_1256,VPWR,li1,581.2100,174.0800,1.799998
FILLER_62_1253,VPWR,li1,579.8300,174.0800,1.799998
FILLER_62_1250,VPWR,li1,578.4500,174.0800,1.799998
FILLER_62_1247,VPWR,li1,577.0700,174.0800,1.799998
FILLER_62_1244,VPWR,li1,575.6900,174.0800,1.799998
FILLER_62_1241,VPWR,li1,574.3100,174.0800,1.799998
FILLER_62_1238,VPWR,li1,572.9300,174.0800,1.799998
FILLER_62_1235,VPWR,li1,571.5500,174.0800,1.799998
FILLER_62_1232,VPWR,li1,570.1700,174.0800,1.799997
FILLER_62_1229,VPWR,li1,568.7900,174.0800,1.799997
