Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_64_2193,VPWR,li1,1012.2300,179.5200,1.800000
FILLER_64_2190,VPWR,li1,1010.8500,179.5200,1.800000
FILLER_64_2187,VPWR,li1,1009.4700,179.5200,1.800000
FILLER_64_2165,VPWR,li1,998.8900,179.5200,1.800000
FILLER_64_2154,VPWR,li1,994.0600,179.5200,1.800000
FILLER_64_2151,VPWR,li1,992.9100,179.5200,1.800000
FILLER_64_2148,VPWR,li1,991.5300,179.5200,1.800000
FILLER_64_2145,VPWR,li1,990.1500,179.5200,1.800000
FILLER_64_2142,VPWR,li1,988.7700,179.5200,1.800000
FILLER_64_2139,VPWR,li1,987.3900,179.5200,1.800000
FILLER_64_2136,VPWR,li1,986.0100,179.5200,1.800000
FILLER_64_2133,VPWR,li1,984.6300,179.5200,1.800000
FILLER_64_2130,VPWR,li1,983.2500,179.5200,1.800000
FILLER_64_2110,VPWR,li1,973.8200,179.5200,1.800000
FILLER_64_2089,VPWR,li1,964.3900,179.5200,1.800000
FILLER_64_2086,VPWR,li1,963.0100,179.5200,1.800000
FILLER_64_2083,VPWR,li1,961.6300,179.5200,1.800000
FILLER_64_2080,VPWR,li1,960.2500,179.5200,1.800000
FILLER_64_2077,VPWR,li1,958.8700,179.5200,1.800000
FILLER_64_2068,VPWR,li1,954.7300,179.5200,1.800000
FILLER_64_2065,VPWR,li1,953.3500,179.5200,1.800000
FILLER_64_2062,VPWR,li1,951.9700,179.5200,1.800000
FILLER_64_2059,VPWR,li1,950.5900,179.5200,1.800000
FILLER_64_2056,VPWR,li1,949.2100,179.5200,1.800000
FILLER_64_2045,VPWR,li1,943.9200,179.5200,1.800000
FILLER_64_2041,VPWR,li1,942.3100,179.5200,1.800000
FILLER_64_2038,VPWR,li1,940.9300,179.5200,1.800000
FILLER_64_2035,VPWR,li1,939.5500,179.5200,1.800000
FILLER_64_2032,VPWR,li1,938.1700,179.5200,1.800000
FILLER_64_2029,VPWR,li1,936.7900,179.5200,1.800000
FILLER_64_2026,VPWR,li1,935.4100,179.5200,1.800000
FILLER_64_2023,VPWR,li1,934.0300,179.5200,1.800000
FILLER_64_2020,VPWR,li1,932.6500,179.5200,1.800000
FILLER_64_2017,VPWR,li1,931.2700,179.5200,1.800000
FILLER_64_2014,VPWR,li1,929.8900,179.5200,1.800000
FILLER_64_2007,VPWR,li1,926.4400,179.5200,1.800000
FILLER_64_2004,VPWR,li1,925.2900,179.5200,1.800000
FILLER_64_2001,VPWR,li1,923.9100,179.5200,1.800000
FILLER_64_1998,VPWR,li1,922.5300,179.5200,1.800000
FILLER_64_1992,VPWR,li1,919.3100,179.5200,1.800000
FILLER_64_1989,VPWR,li1,918.3900,179.5200,1.800000
FILLER_64_1985,VPWR,li1,916.5500,179.5200,1.800000
FILLER_64_1982,VPWR,li1,915.1700,179.5200,1.800000
FILLER_64_1979,VPWR,li1,913.7900,179.5200,1.800000
FILLER_64_1976,VPWR,li1,912.4100,179.5200,1.800000
FILLER_64_1973,VPWR,li1,911.0300,179.5200,1.800000
FILLER_64_1970,VPWR,li1,909.6500,179.5200,1.800000
FILLER_64_1963,VPWR,li1,906.2000,179.5200,1.800000
FILLER_64_1960,VPWR,li1,905.0500,179.5200,1.800000
FILLER_64_1957,VPWR,li1,903.6700,179.5200,1.800000
FILLER_64_1954,VPWR,li1,902.2900,179.5200,1.800000
FILLER_64_1951,VPWR,li1,900.9100,179.5200,1.800000
FILLER_64_1948,VPWR,li1,899.5300,179.5200,1.800000
FILLER_64_1945,VPWR,li1,898.1500,179.5200,1.800000
FILLER_64_1942,VPWR,li1,896.7700,179.5200,1.800000
FILLER_64_1939,VPWR,li1,895.3900,179.5200,1.800000
FILLER_64_1913,VPWR,li1,883.4300,179.5200,1.800000
FILLER_64_1903,VPWR,li1,878.8300,179.5200,1.800000
FILLER_64_1900,VPWR,li1,877.4500,179.5200,1.800000
FILLER_64_1897,VPWR,li1,876.0700,179.5200,1.800000
FILLER_64_1894,VPWR,li1,874.6900,179.5200,1.800000
FILLER_64_1891,VPWR,li1,873.3100,179.5200,1.800000
FILLER_64_1888,VPWR,li1,871.9300,179.5200,1.800000
FILLER_64_1885,VPWR,li1,870.5500,179.5200,1.800000
FILLER_64_1877,VPWR,li1,866.4100,179.5200,1.800000
FILLER_64_1865,VPWR,li1,861.3500,179.5200,1.800000
FILLER_64_1857,VPWR,li1,857.4400,179.5200,1.800000
FILLER_64_1840,VPWR,li1,849.8500,179.5200,1.799999
FILLER_64_1837,VPWR,li1,848.4700,179.5200,1.799999
FILLER_64_1819,VPWR,li1,839.7300,179.5200,1.799999
FILLER_64_1816,VPWR,li1,838.8100,179.5200,1.799999
FILLER_64_1813,VPWR,li1,837.4300,179.5200,1.799999
FILLER_64_1810,VPWR,li1,836.0500,179.5200,1.799999
FILLER_64_1765,VPWR,li1,815.3500,179.5200,1.799998
FILLER_64_1747,VPWR,li1,807.0700,179.5200,1.799998
FILLER_64_1744,VPWR,li1,805.6900,179.5200,1.799998
FILLER_64_1741,VPWR,li1,804.3100,179.5200,1.799999
FILLER_64_1738,VPWR,li1,802.9300,179.5200,1.799999
FILLER_64_1735,VPWR,li1,801.5500,179.5200,1.799999
FILLER_64_1720,VPWR,li1,794.4200,179.5200,1.799999
FILLER_64_1717,VPWR,li1,793.2700,179.5200,1.799999
FILLER_64_1705,VPWR,li1,787.7500,179.5200,1.799999
FILLER_64_1702,VPWR,li1,786.3700,179.5200,1.799999
FILLER_64_1680,VPWR,li1,775.7900,179.5200,1.799999
FILLER_64_1677,VPWR,li1,774.8700,179.5200,1.799999
FILLER_64_1674,VPWR,li1,773.4900,179.5200,1.799999
FILLER_64_1671,VPWR,li1,772.1100,179.5200,1.799999
FILLER_64_1668,VPWR,li1,770.7300,179.5200,1.799999
FILLER_64_1665,VPWR,li1,769.3500,179.5200,1.799999
FILLER_64_1662,VPWR,li1,767.9700,179.5200,1.799999
FILLER_64_1659,VPWR,li1,766.5900,179.5200,1.799999
FILLER_64_1656,VPWR,li1,765.2100,179.5200,1.799999
FILLER_64_1653,VPWR,li1,763.8300,179.5200,1.800000
FILLER_64_1642,VPWR,li1,758.5400,179.5200,1.800000
FILLER_64_1626,VPWR,li1,751.4100,179.5200,1.800000
FILLER_64_1623,VPWR,li1,750.0300,179.5200,1.800000
FILLER_64_1620,VPWR,li1,748.6500,179.5200,1.800000
FILLER_64_1617,VPWR,li1,747.2700,179.5200,1.800000
FILLER_64_1614,VPWR,li1,745.8900,179.5200,1.800000
FILLER_64_1611,VPWR,li1,744.5100,179.5200,1.800000
FILLER_64_1608,VPWR,li1,743.1300,179.5200,1.800000
FILLER_64_1605,VPWR,li1,741.7500,179.5200,1.800000
FILLER_64_1586,VPWR,li1,733.0100,179.5200,1.800000
FILLER_64_1583,VPWR,li1,731.6300,179.5200,1.800000
FILLER_64_1574,VPWR,li1,727.0300,179.5200,1.800000
FILLER_64_1564,VPWR,li1,722.4300,179.5200,1.800000
FILLER_64_1561,VPWR,li1,721.5100,179.5200,1.800000
FILLER_64_1558,VPWR,li1,720.1300,179.5200,1.800000
FILLER_64_1547,VPWR,li1,714.8400,179.5200,1.800000
FILLER_64_1544,VPWR,li1,713.6900,179.5200,1.800000
FILLER_64_1541,VPWR,li1,712.3100,179.5200,1.800000
FILLER_64_1528,VPWR,li1,705.8700,179.5200,1.800000
FILLER_64_1525,VPWR,li1,704.9500,179.5200,1.800000
FILLER_64_1506,VPWR,li1,695.7500,179.5200,1.800000
FILLER_64_1497,VPWR,li1,691.6100,179.5200,1.800000
FILLER_64_1494,VPWR,li1,690.6900,179.5200,1.800000
FILLER_64_1491,VPWR,li1,689.3100,179.5200,1.800000
FILLER_64_1488,VPWR,li1,687.9300,179.5200,1.800000
FILLER_64_1485,VPWR,li1,686.5500,179.5200,1.800000
FILLER_64_1481,VPWR,li1,684.7100,179.5200,1.800000
FILLER_64_1447,VPWR,li1,669.0700,179.5200,1.800000
FILLER_64_1444,VPWR,li1,667.6900,179.5200,1.800000
FILLER_64_1441,VPWR,li1,666.3100,179.5200,1.800000
FILLER_64_1438,VPWR,li1,664.9300,179.5200,1.800000
FILLER_64_1435,VPWR,li1,663.5500,179.5200,1.800000
FILLER_64_1432,VPWR,li1,662.1700,179.5200,1.800000
FILLER_64_1429,VPWR,li1,660.7900,179.5200,1.800000
FILLER_64_1425,VPWR,li1,658.9500,179.5200,1.800000
FILLER_64_1414,VPWR,li1,653.6600,179.5200,1.800000
FILLER_64_1405,VPWR,li1,649.5200,179.5200,1.800000
FILLER_64_1396,VPWR,li1,645.3800,179.5200,1.800000
FILLER_64_1393,VPWR,li1,644.2300,179.5200,1.800000
FILLER_64_1376,VPWR,li1,635.9500,179.5200,1.800000
FILLER_64_1373,VPWR,li1,635.0300,179.5200,1.800000
FILLER_64_1363,VPWR,li1,630.2000,179.5200,1.800000
FILLER_64_1335,VPWR,li1,617.5500,179.5200,1.800000
FILLER_64_1325,VPWR,li1,612.7200,179.5200,1.800000
FILLER_64_1322,VPWR,li1,611.5700,179.5200,1.800000
FILLER_64_1314,VPWR,li1,607.6600,179.5200,1.799999
FILLER_64_1304,VPWR,li1,602.8300,179.5200,1.799999
FILLER_64_1294,VPWR,li1,598.2300,179.5200,1.799999
FILLER_64_1291,VPWR,li1,597.3100,179.5200,1.799999
FILLER_64_1261,VPWR,li1,583.0500,179.5200,1.799999
FILLER_64_1247,VPWR,li1,576.8400,179.5200,1.799999
FILLER_64_1244,VPWR,li1,575.6900,179.5200,1.799999
FILLER_64_1238,VPWR,li1,572.7000,179.5200,1.799999
FILLER_64_1235,VPWR,li1,571.5500,179.5200,1.799999
FILLER_64_1232,VPWR,li1,570.1700,179.5200,1.799999
FILLER_64_1223,VPWR,li1,566.0300,179.5200,1.799999
FILLER_64_1220,VPWR,li1,564.6500,179.5200,1.799999
FILLER_64_1217,VPWR,li1,563.2700,179.5200,1.799999
FILLER_64_1214,VPWR,li1,561.8900,179.5200,1.799999
FILLER_64_1211,VPWR,li1,560.5100,179.5200,1.799999
FILLER_64_1208,VPWR,li1,559.1300,179.5200,1.799999
FILLER_64_1205,VPWR,li1,557.7500,179.5200,1.799999
FILLER_64_1201,VPWR,li1,555.9100,179.5200,1.799999
FILLER_64_1198,VPWR,li1,554.5300,179.5200,1.799999
FILLER_64_1195,VPWR,li1,553.1500,179.5200,1.799999
FILLER_64_1192,VPWR,li1,551.7700,179.5200,1.799999
FILLER_64_1184,VPWR,li1,548.0900,179.5200,1.799999
FILLER_64_1152,VPWR,li1,533.3700,179.5200,1.799998
FILLER_64_1149,VPWR,li1,531.9900,179.5200,1.799998
FILLER_64_1138,VPWR,li1,526.7000,179.5200,1.799998
FILLER_64_1093,VPWR,li1,506.2300,179.5200,1.799994
FILLER_64_1089,VPWR,li1,504.3900,179.5200,1.799993
FILLER_64_1077,VPWR,li1,498.4100,179.5200,1.799994
FILLER_64_1074,VPWR,li1,497.4900,179.5200,1.799994
FILLER_64_1067,VPWR,li1,494.0400,179.5200,1.799995
FILLER_64_1064,VPWR,li1,492.8900,179.5200,1.799996
FILLER_64_1061,VPWR,li1,491.5100,179.5200,1.799996
FILLER_64_1054,VPWR,li1,488.0600,179.5200,1.799997
FILLER_64_1051,VPWR,li1,486.9100,179.5200,1.799997
FILLER_64_1048,VPWR,li1,485.5300,179.5200,1.799997
FILLER_64_1037,VPWR,li1,480.2400,179.5200,1.799998
FILLER_64_1011,VPWR,li1,468.0500,179.5200,1.799998
FILLER_64_1008,VPWR,li1,467.1300,179.5200,1.799998
FILLER_64_1005,VPWR,li1,465.7500,179.5200,1.799999
FILLER_64_1002,VPWR,li1,464.3700,179.5200,1.799999
FILLER_64_999,VPWR,li1,462.9900,179.5200,1.799999
FILLER_64_996,VPWR,li1,461.6100,179.5200,1.799999
FILLER_64_981,VPWR,li1,454.2500,179.5200,1.799999
FILLER_64_978,VPWR,li1,453.1000,179.5200,1.799999
FILLER_64_970,VPWR,li1,449.4200,179.5200,1.799999
FILLER_64_967,VPWR,li1,448.2700,179.5200,1.799999
FILLER_64_964,VPWR,li1,446.8900,179.5200,1.799999
FILLER_64_961,VPWR,li1,445.5100,179.5200,1.800000
FILLER_64_958,VPWR,li1,444.1300,179.5200,1.800000
FILLER_64_943,VPWR,li1,436.7700,179.5200,1.800000
FILLER_64_940,VPWR,li1,435.8500,179.5200,1.800000
FILLER_64_937,VPWR,li1,434.4700,179.5200,1.800000
FILLER_64_934,VPWR,li1,433.0900,179.5200,1.800000
FILLER_64_931,VPWR,li1,431.7100,179.5200,1.800000
FILLER_64_928,VPWR,li1,430.3300,179.5200,1.800000
FILLER_64_925,VPWR,li1,428.9500,179.5200,1.800000
FILLER_64_923,VPWR,li1,427.5700,179.5200,1.800000
FILLER_64_920,VPWR,li1,426.6500,179.5200,1.800000
FILLER_64_917,VPWR,li1,425.2700,179.5200,1.800000
FILLER_64_914,VPWR,li1,423.8900,179.5200,1.800000
FILLER_64_905,VPWR,li1,419.2900,179.5200,1.800000
FILLER_64_902,VPWR,li1,418.3700,179.5200,1.800000
FILLER_64_890,VPWR,li1,412.8500,179.5200,1.800000
FILLER_64_887,VPWR,li1,411.4700,179.5200,1.800000
FILLER_64_884,VPWR,li1,410.0900,179.5200,1.800000
FILLER_64_881,VPWR,li1,408.7100,179.5200,1.800000
FILLER_64_878,VPWR,li1,407.3300,179.5200,1.800000
FILLER_64_875,VPWR,li1,405.9500,179.5200,1.800000
FILLER_64_872,VPWR,li1,404.5700,179.5200,1.800000
FILLER_64_869,VPWR,li1,403.1900,179.5200,1.800000
FILLER_64_866,VPWR,li1,401.5800,179.5200,1.800000
FILLER_64_863,VPWR,li1,400.4300,179.5200,1.800000
FILLER_64_860,VPWR,li1,399.0500,179.5200,1.800000
FILLER_64_857,VPWR,li1,397.6700,179.5200,1.800000
FILLER_64_848,VPWR,li1,393.0700,179.5200,1.800000
FILLER_64_845,VPWR,li1,392.1500,179.5200,1.800000
FILLER_64_842,VPWR,li1,390.7700,179.5200,1.800000
FILLER_64_836,VPWR,li1,387.5500,179.5200,1.800000
FILLER_64_822,VPWR,li1,381.3400,179.5200,1.800000
FILLER_64_819,VPWR,li1,380.1900,179.5200,1.800000
FILLER_64_816,VPWR,li1,378.8100,179.5200,1.800000
FILLER_64_813,VPWR,li1,377.4300,179.5200,1.800000
FILLER_64_811,VPWR,li1,376.0500,179.5200,1.800000
FILLER_64_800,VPWR,li1,371.4500,179.5200,1.800000
FILLER_64_797,VPWR,li1,370.0700,179.5200,1.800000
FILLER_64_787,VPWR,li1,365.2400,179.5200,1.800000
FILLER_64_784,VPWR,li1,364.0900,179.5200,1.800000
FILLER_64_781,VPWR,li1,362.7100,179.5200,1.800000
FILLER_64_778,VPWR,li1,361.3300,179.5200,1.800000
FILLER_64_775,VPWR,li1,359.9500,179.5200,1.800000
FILLER_64_772,VPWR,li1,358.5700,179.5200,1.799999
FILLER_64_769,VPWR,li1,357.1900,179.5200,1.799999
FILLER_64_766,VPWR,li1,355.8100,179.5200,1.799999
FILLER_64_763,VPWR,li1,354.4300,179.5200,1.799999
FILLER_64_746,VPWR,li1,346.3800,179.5200,1.799999
FILLER_64_743,VPWR,li1,345.2300,179.5200,1.799999
FILLER_64_707,VPWR,li1,328.4400,179.5200,1.799999
FILLER_64_704,VPWR,li1,327.2900,179.5200,1.799999
FILLER_64_701,VPWR,li1,325.9100,179.5200,1.799999
FILLER_64_697,VPWR,li1,324.0700,179.5200,1.799999
FILLER_64_694,VPWR,li1,322.6900,179.5200,1.799999
FILLER_64_691,VPWR,li1,321.3100,179.5200,1.799999
FILLER_64_688,VPWR,li1,319.9300,179.5200,1.799999
FILLER_64_685,VPWR,li1,318.5500,179.5200,1.799999
FILLER_64_682,VPWR,li1,317.1700,179.5200,1.799999
FILLER_64_679,VPWR,li1,315.7900,179.5200,1.799999
FILLER_64_676,VPWR,li1,314.4100,179.5200,1.799999
FILLER_64_663,VPWR,li1,307.9700,179.5200,1.800000
FILLER_64_660,VPWR,li1,307.0500,179.5200,1.800000
FILLER_64_657,VPWR,li1,305.6700,179.5200,1.800000
FILLER_64_654,VPWR,li1,304.2900,179.5200,1.800000
FILLER_64_651,VPWR,li1,302.9100,179.5200,1.800000
FILLER_64_648,VPWR,li1,301.5300,179.5200,1.800000
FILLER_64_645,VPWR,li1,300.1500,179.5200,1.800000
FILLER_64_641,VPWR,li1,298.3100,179.5200,1.800000
FILLER_64_638,VPWR,li1,296.9300,179.5200,1.800000
FILLER_64_635,VPWR,li1,295.5500,179.5200,1.800000
FILLER_64_632,VPWR,li1,294.1700,179.5200,1.800000
FILLER_64_629,VPWR,li1,292.7900,179.5200,1.800000
FILLER_64_620,VPWR,li1,288.4200,179.5200,1.800000
FILLER_64_617,VPWR,li1,287.2700,179.5200,1.800000
FILLER_64_614,VPWR,li1,285.8900,179.5200,1.800000
FILLER_64_611,VPWR,li1,284.5100,179.5200,1.800000
FILLER_64_608,VPWR,li1,283.1300,179.5200,1.800000
FILLER_64_600,VPWR,li1,278.9900,179.5200,1.800000
FILLER_64_597,VPWR,li1,278.0700,179.5200,1.800000
FILLER_64_589,VPWR,li1,273.9300,179.5200,1.800000
FILLER_64_586,VPWR,li1,272.7800,179.5200,1.800000
FILLER_64_583,VPWR,li1,271.6300,179.5200,1.800000
FILLER_64_580,VPWR,li1,270.2500,179.5200,1.800000
FILLER_64_577,VPWR,li1,268.8700,179.5200,1.800000
FILLER_64_568,VPWR,li1,264.7300,179.5200,1.800000
FILLER_64_565,VPWR,li1,263.3500,179.5200,1.800000
FILLER_64_562,VPWR,li1,261.9700,179.5200,1.800000
FILLER_64_559,VPWR,li1,260.5900,179.5200,1.800000
FILLER_64_556,VPWR,li1,259.2100,179.5200,1.800000
FILLER_64_553,VPWR,li1,257.8300,179.5200,1.800000
FILLER_64_550,VPWR,li1,256.4500,179.5200,1.800000
FILLER_64_547,VPWR,li1,255.0700,179.5200,1.800000
FILLER_64_536,VPWR,li1,250.0100,179.5200,1.800000
FILLER_64_533,VPWR,li1,248.6300,179.5200,1.800000
FILLER_64_522,VPWR,li1,243.5700,179.5200,1.800000
FILLER_64_519,VPWR,li1,242.1900,179.5200,1.800000
FILLER_64_516,VPWR,li1,240.8100,179.5200,1.800000
FILLER_64_507,VPWR,li1,236.2100,179.5200,1.800000
FILLER_64_504,VPWR,li1,235.2900,179.5200,1.800000
FILLER_64_501,VPWR,li1,233.9100,179.5200,1.800000
FILLER_64_498,VPWR,li1,232.5300,179.5200,1.800000
FILLER_64_495,VPWR,li1,231.1500,179.5200,1.800000
FILLER_64_492,VPWR,li1,229.7700,179.5200,1.800000
FILLER_64_489,VPWR,li1,228.3900,179.5200,1.800000
FILLER_64_477,VPWR,li1,222.4100,179.5200,1.800000
FILLER_64_475,VPWR,li1,221.4900,179.5200,1.800000
FILLER_64_472,VPWR,li1,220.5700,179.5200,1.800000
FILLER_64_469,VPWR,li1,219.1900,179.5200,1.800000
FILLER_64_462,VPWR,li1,215.9700,179.5200,1.800000
FILLER_64_459,VPWR,li1,214.5900,179.5200,1.800000
FILLER_64_456,VPWR,li1,213.2100,179.5200,1.800000
FILLER_64_453,VPWR,li1,211.8300,179.5200,1.800000
FILLER_64_450,VPWR,li1,210.4500,179.5200,1.800000
FILLER_64_433,VPWR,li1,202.4000,179.5200,1.800000
FILLER_64_430,VPWR,li1,201.2500,179.5200,1.800000
FILLER_64_427,VPWR,li1,199.8700,179.5200,1.800000
FILLER_64_424,VPWR,li1,198.4900,179.5200,1.800000
FILLER_64_421,VPWR,li1,197.1100,179.5200,1.800000
FILLER_64_418,VPWR,li1,195.5000,179.5200,1.800000
FILLER_64_415,VPWR,li1,194.3500,179.5200,1.800000
FILLER_64_404,VPWR,li1,189.2900,179.5200,1.800000
FILLER_64_401,VPWR,li1,187.9100,179.5200,1.800000
FILLER_64_398,VPWR,li1,186.5300,179.5200,1.800000
FILLER_64_395,VPWR,li1,185.1500,179.5200,1.800000
FILLER_64_392,VPWR,li1,183.7700,179.5200,1.800000
FILLER_64_389,VPWR,li1,182.3900,179.5200,1.800000
FILLER_64_386,VPWR,li1,181.0100,179.5200,1.800000
FILLER_64_383,VPWR,li1,179.6300,179.5200,1.800000
FILLER_64_380,VPWR,li1,178.2500,179.5200,1.800000
FILLER_64_377,VPWR,li1,176.8700,179.5200,1.800000
FILLER_64_374,VPWR,li1,175.4900,179.5200,1.800000
FILLER_64_365,VPWR,li1,171.1200,179.5200,1.800000
FILLER_64_350,VPWR,li1,164.2200,179.5200,1.800000
FILLER_64_347,VPWR,li1,163.0700,179.5200,1.800000
FILLER_64_344,VPWR,li1,161.6900,179.5200,1.800000
FILLER_64_341,VPWR,li1,160.3100,179.5200,1.800000
FILLER_64_338,VPWR,li1,158.9300,179.5200,1.800000
FILLER_64_335,VPWR,li1,157.5500,179.5200,1.800000
FILLER_64_332,VPWR,li1,156.1700,179.5200,1.800000
FILLER_64_329,VPWR,li1,154.7900,179.5200,1.800000
FILLER_64_318,VPWR,li1,149.5000,179.5200,1.800000
FILLER_64_315,VPWR,li1,148.3500,179.5200,1.800000
FILLER_64_312,VPWR,li1,146.9700,179.5200,1.800000
FILLER_64_309,VPWR,li1,145.5900,179.5200,1.800000
FILLER_64_307,VPWR,li1,144.2100,179.5200,1.800000
FILLER_64_304,VPWR,li1,143.2900,179.5200,1.800000
FILLER_64_294,VPWR,li1,138.6900,179.5200,1.800000
FILLER_64_284,VPWR,li1,134.0900,179.5200,1.800000
FILLER_64_281,VPWR,li1,132.7100,179.5200,1.800000
FILLER_64_278,VPWR,li1,131.3300,179.5200,1.800000
FILLER_64_275,VPWR,li1,129.9500,179.5200,1.800000
FILLER_64_272,VPWR,li1,128.5700,179.5200,1.800000
FILLER_64_265,VPWR,li1,124.8900,179.5200,1.800000
FILLER_64_262,VPWR,li1,123.9700,179.5200,1.800000
FILLER_64_259,VPWR,li1,122.5900,179.5200,1.800000
FILLER_64_256,VPWR,li1,121.2100,179.5200,1.800000
FILLER_64_253,VPWR,li1,119.8300,179.5200,1.800000
FILLER_64_251,VPWR,li1,118.4500,179.5200,1.800000
FILLER_64_248,VPWR,li1,117.5300,179.5200,1.800000
FILLER_64_245,VPWR,li1,116.1500,179.5200,1.800000
FILLER_64_242,VPWR,li1,114.7700,179.5200,1.800000
FILLER_64_239,VPWR,li1,113.3900,179.5200,1.800000
FILLER_64_236,VPWR,li1,112.0100,179.5200,1.800000
FILLER_64_233,VPWR,li1,110.6300,179.5200,1.800000
FILLER_64_230,VPWR,li1,109.2500,179.5200,1.800000
FILLER_64_227,VPWR,li1,107.8700,179.5200,1.800000
FILLER_64_218,VPWR,li1,103.2700,179.5200,1.800000
FILLER_64_209,VPWR,li1,99.3600,179.5200,1.800000
FILLER_64_206,VPWR,li1,98.2100,179.5200,1.800000
FILLER_64_203,VPWR,li1,96.8300,179.5200,1.800000
FILLER_64_200,VPWR,li1,95.4500,179.5200,1.800000
FILLER_64_197,VPWR,li1,94.0700,179.5200,1.800000
FILLER_64_194,VPWR,li1,92.4600,179.5200,1.800000
FILLER_64_191,VPWR,li1,91.3100,179.5200,1.800000
FILLER_64_183,VPWR,li1,87.6300,179.5200,1.800000
FILLER_64_177,VPWR,li1,84.8700,179.5200,1.800000
FILLER_64_174,VPWR,li1,83.4900,179.5200,1.800000
FILLER_64_171,VPWR,li1,82.1100,179.5200,1.800000
FILLER_64_168,VPWR,li1,80.7300,179.5200,1.800000
FILLER_64_158,VPWR,li1,75.9000,179.5200,1.800000
FILLER_64_150,VPWR,li1,72.2200,179.5200,1.800000
FILLER_64_125,VPWR,li1,60.9500,179.5200,1.800000
FILLER_64_122,VPWR,li1,59.5700,179.5200,1.800000
FILLER_64_119,VPWR,li1,58.1900,179.5200,1.800000
FILLER_64_116,VPWR,li1,56.8100,179.5200,1.800000
FILLER_64_113,VPWR,li1,55.4300,179.5200,1.800000
FILLER_64_97,VPWR,li1,47.8400,179.5200,1.800000
FILLER_64_94,VPWR,li1,46.6900,179.5200,1.800000
FILLER_64_91,VPWR,li1,45.3100,179.5200,1.800000
FILLER_64_88,VPWR,li1,43.9300,179.5200,1.800000
FILLER_64_85,VPWR,li1,42.5500,179.5200,1.800000
FILLER_64_83,VPWR,li1,41.1700,179.5200,1.800000
FILLER_64_80,VPWR,li1,40.2500,179.5200,1.800000
FILLER_64_77,VPWR,li1,38.8700,179.5200,1.800000
FILLER_64_74,VPWR,li1,37.4900,179.5200,1.800000
FILLER_64_71,VPWR,li1,36.1100,179.5200,1.800000
FILLER_64_68,VPWR,li1,34.7300,179.5200,1.800000
FILLER_64_65,VPWR,li1,33.3500,179.5200,1.800000
FILLER_64_62,VPWR,li1,31.9700,179.5200,1.800000
FILLER_64_59,VPWR,li1,30.5900,179.5200,1.800000
FILLER_64_56,VPWR,li1,29.2100,179.5200,1.800000
FILLER_64_53,VPWR,li1,27.8300,179.5200,1.800000
FILLER_64_50,VPWR,li1,26.4500,179.5200,1.800000
FILLER_64_47,VPWR,li1,25.0700,179.5200,1.800000
FILLER_64_44,VPWR,li1,23.6900,179.5200,1.800000
FILLER_64_41,VPWR,li1,22.3100,179.5200,1.800000
FILLER_64_38,VPWR,li1,20.9300,179.5200,1.800000
FILLER_64_35,VPWR,li1,19.5500,179.5200,1.800000
FILLER_64_32,VPWR,li1,18.1700,179.5200,1.800000
FILLER_64_29,VPWR,li1,16.7900,179.5200,1.800000
FILLER_64_27,VPWR,li1,15.4100,179.5200,1.800000
FILLER_64_24,VPWR,li1,14.4900,179.5200,1.800000
FILLER_64_21,VPWR,li1,13.1100,179.5200,1.800000
FILLER_64_18,VPWR,li1,11.7300,179.5200,1.800000
FILLER_64_15,VPWR,li1,10.3500,179.5200,1.800000
FILLER_64_12,VPWR,li1,8.9700,179.5200,1.800000
FILLER_64_9,VPWR,li1,7.5900,179.5200,1.800000
FILLER_64_6,VPWR,li1,6.2100,179.5200,1.800000
FILLER_64_3,VPWR,li1,4.8300,179.5200,1.800000
FILLER_63_2978,VPWR,li1,1373.3300,174.0800,1.800000
FILLER_63_2975,VPWR,li1,1371.9500,174.0800,1.800000
FILLER_63_2972,VPWR,li1,1370.5700,174.0800,1.800000
FILLER_63_2969,VPWR,li1,1369.1900,174.0800,1.800000
FILLER_63_2967,VPWR,li1,1367.8100,174.0800,1.800000
FILLER_63_2964,VPWR,li1,1366.8900,174.0800,1.800000
FILLER_63_2961,VPWR,li1,1365.5100,174.0800,1.800000
FILLER_63_2958,VPWR,li1,1364.1300,174.0800,1.800000
FILLER_63_2955,VPWR,li1,1362.7500,174.0800,1.800000
FILLER_63_2952,VPWR,li1,1361.3700,174.0800,1.800000
FILLER_63_2949,VPWR,li1,1359.9900,174.0800,1.800000
FILLER_63_2946,VPWR,li1,1358.6100,174.0800,1.800000
FILLER_63_2943,VPWR,li1,1357.2300,174.0800,1.800000
FILLER_63_2940,VPWR,li1,1355.8500,174.0800,1.800000
FILLER_63_2937,VPWR,li1,1354.4700,174.0800,1.800000
FILLER_63_2934,VPWR,li1,1353.0900,174.0800,1.800000
FILLER_63_2931,VPWR,li1,1351.7100,174.0800,1.800000
FILLER_63_2928,VPWR,li1,1350.3300,174.0800,1.800000
FILLER_63_2925,VPWR,li1,1348.9500,174.0800,1.800000
FILLER_63_2922,VPWR,li1,1347.5700,174.0800,1.800000
FILLER_63_2919,VPWR,li1,1346.1900,174.0800,1.800000
FILLER_63_2916,VPWR,li1,1344.8100,174.0800,1.800000
FILLER_63_2913,VPWR,li1,1343.4300,174.0800,1.800000
FILLER_63_2911,VPWR,li1,1342.0500,174.0800,1.800000
FILLER_63_2908,VPWR,li1,1341.1300,174.0800,1.800000
